FG_home,FG%_home,3P%_home,FT%_home,PTS_home,LogRatio_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,PTS_away,LogRatio_away,eFG%_away,TS%_away,HomeTeamWon,Winner
43.33333,0.49667,0.34467,0.719,111.0,-0.0402,0.55895,0.60906,39.0,0.451,0.35067,0.81933,105.0,0.02486,0.52068,0.58154,0.66667,1
35.33333,0.438,0.30067,0.71833,96.33333,-0.0104,0.4956,0.56218,42.0,0.48733,0.422,0.79333,107.66667,0.1367,0.54989,0.59939,0.33333,0
41.33333,0.46067,0.28967,0.773,105.33333,0.06103,0.51644,0.56494,39.0,0.46533,0.38333,0.815,100.0,-0.05587,0.52324,0.574,0.66667,0
47.66667,0.56033,0.42,0.733,119.0,0.24534,0.61545,0.66601,40.66667,0.473,0.39033,0.81333,108.33333,-0.11838,0.53312,0.59915,0.66667,0
40.33333,0.46567,0.36767,0.748,105.33333,0.10988,0.52662,0.57906,37.66667,0.44167,0.35,0.71867,101.66667,-0.18321,0.50611,0.56515,1.0,1
35.0,0.41833,0.303,0.791,100.0,-0.0447,0.47607,0.5604,36.66667,0.431,0.323,0.75067,101.0,0.00329,0.47935,0.55643,0.66667,0
41.0,0.449,0.47633,0.691,112.66667,0.07756,0.53061,0.58381,37.33333,0.43067,0.339,0.67133,98.33333,-0.31888,0.48884,0.54102,1.0,1
37.66667,0.43767,0.42667,0.68133,109.66667,-0.1448,0.52681,0.59805,39.33333,0.465,0.40967,0.77833,117.33333,0.15388,0.54708,0.64183,0.33333,1
43.66667,0.46033,0.29367,0.60233,105.0,-0.09226,0.51198,0.53684,38.0,0.43433,0.37,0.74733,96.0,-0.10289,0.48156,0.5279,0.66667,1
41.33333,0.48733,0.32367,0.775,107.66667,0.156,0.53426,0.60099,37.0,0.421,0.312,0.77833,98.33333,-0.30369,0.47201,0.53307,1.0,0
39.33333,0.48633,0.329,0.64467,103.33333,-0.07191,0.55352,0.60481,34.0,0.422,0.313,0.79933,92.0,-0.35487,0.46801,0.53987,1.0,0
39.66667,0.447,0.35267,0.792,105.0,0.00964,0.50022,0.56365,42.0,0.483,0.36267,0.84733,114.0,-0.06855,0.54387,0.61942,0.66667,1
42.66667,0.47867,0.386,0.77,112.0,0.06462,0.53467,0.59817,36.0,0.437,0.38533,0.802,102.33333,-0.10654,0.50968,0.58454,0.66667,0
38.66667,0.502,0.47333,0.80033,111.33333,0.09632,0.59307,0.67487,36.33333,0.416,0.33933,0.72567,93.33333,-0.19595,0.45786,0.51101,1.0,0
41.33333,0.52833,0.47333,0.739,111.0,0.1748,0.61475,0.67182,34.0,0.40967,0.29533,0.72133,93.33333,-0.20286,0.45546,0.52764,1.0,0
46.33333,0.481,0.41967,0.74433,121.0,0.23673,0.54854,0.60136,41.0,0.49533,0.356,0.65133,103.33333,-0.14638,0.54667,0.59186,1.0,0
40.0,0.475,0.34633,0.63833,100.33333,-0.0664,0.53571,0.57463,38.33333,0.452,0.365,0.782,104.33333,0.12684,0.52923,0.58846,0.33333,0
35.66667,0.464,0.33167,0.71633,99.0,-0.107,0.52895,0.6011,40.0,0.496,0.37,0.75767,101.66667,0.1385,0.5553,0.60244,0.33333,0
40.66667,0.47167,0.373,0.76867,106.33333,0.20141,0.54015,0.592,41.33333,0.46367,0.331,0.805,107.66667,-0.20978,0.51445,0.57673,1.0,0
45.66667,0.55333,0.40067,0.772,117.0,0.2708,0.61535,0.67461,38.66667,0.45833,0.31967,0.82167,106.33333,-0.142,0.50599,0.59223,0.66667,0
40.66667,0.47967,0.39633,0.662,105.66667,0.05453,0.538,0.58935,35.66667,0.42167,0.32867,0.70267,96.33333,-0.16182,0.47944,0.54168,1.0,1
35.0,0.409,0.30367,0.757,100.66667,0.04063,0.47369,0.55175,34.0,0.40733,0.30967,0.77433,97.0,-0.09155,0.45227,0.54007,0.66667,0
43.33333,0.46567,0.441,0.71767,118.33333,0.17274,0.54276,0.60114,37.33333,0.45133,0.36733,0.784,103.66667,-0.21823,0.50838,0.58667,0.66667,0
41.0,0.42933,0.267,0.657,99.0,-0.10946,0.47488,0.50284,33.0,0.39467,0.26167,0.867,94.66667,-0.20598,0.43478,0.53053,1.0,0
41.0,0.47867,0.32067,0.64733,107.0,0.03398,0.53708,0.58937,33.33333,0.40533,0.31833,0.815,92.33333,-0.33311,0.45488,0.53054,1.0,0
39.33333,0.44767,0.39067,0.74167,104.33333,0.0446,0.51235,0.56693,40.0,0.45733,0.374,0.788,111.0,-0.05201,0.51989,0.59614,0.66667,0
38.33333,0.43533,0.40133,0.65167,107.66667,-0.1331,0.50658,0.57548,37.66667,0.47933,0.33933,0.68533,96.33333,-0.16066,0.53206,0.58269,1.0,0
44.0,0.482,0.42333,0.74233,114.66667,0.14908,0.53254,0.59497,34.66667,0.42,0.404,0.82567,100.66667,-0.17314,0.48437,0.57113,1.0,1
39.66667,0.49267,0.43667,0.811,115.0,0.12239,0.58043,0.66623,41.66667,0.479,0.38,0.79,108.66667,-0.12722,0.527,0.5931,1.0,0
40.33333,0.53267,0.40933,0.67867,105.66667,0.17869,0.60664,0.65939,36.33333,0.443,0.36933,0.68933,102.33333,-0.13161,0.50611,0.58073,0.66667,1
38.66667,0.456,0.38833,0.75,108.33333,0.11277,0.5239,0.60295,39.33333,0.48233,0.35533,0.63467,100.0,-0.11277,0.53084,0.57946,1.0,0
41.0,0.48633,0.39067,0.662,104.33333,0.15035,0.55487,0.59584,40.0,0.45867,0.34267,0.882,107.66667,-0.12423,0.50289,0.58381,1.0,1
32.66667,0.435,0.31367,0.74833,92.66667,-0.06799,0.49936,0.57772,37.0,0.487,0.322,0.70933,96.66667,0.06799,0.53685,0.59956,0.66667,0
40.66667,0.46067,0.4,0.76233,106.33333,0.08805,0.52927,0.57948,40.66667,0.45633,0.31667,0.79367,108.33333,-0.18809,0.50902,0.57747,1.0,1
39.66667,0.46033,0.433,0.68967,104.33333,-0.11432,0.52579,0.57542,37.33333,0.42633,0.264,0.757,100.0,-0.00526,0.47552,0.54315,0.66667,1
38.66667,0.44,0.40867,0.79,106.0,0.03754,0.50486,0.57234,35.33333,0.444,0.36667,0.76167,95.66667,-0.1958,0.48985,0.56471,1.0,0
40.66667,0.43767,0.36333,0.76667,106.66667,0.04409,0.49974,0.54883,36.33333,0.40733,0.232,0.87567,97.66667,-0.20188,0.44242,0.52177,1.0,0
38.33333,0.45667,0.44633,0.73667,109.0,-0.02948,0.53913,0.61256,34.0,0.421,0.266,0.79567,94.66667,-0.17172,0.46838,0.54947,1.0,0
39.33333,0.47233,0.40367,0.843,106.66667,0.06953,0.52249,0.60322,37.0,0.485,0.29867,0.77333,97.66667,-0.04828,0.53258,0.60366,1.0,0
38.0,0.47333,0.34767,0.697,99.66667,0.05272,0.52906,0.58626,38.33333,0.44167,0.303,0.678,101.66667,-0.00516,0.49712,0.55486,0.33333,0
42.66667,0.474,0.395,0.664,111.0,0.1355,0.54069,0.58857,40.33333,0.437,0.349,0.82367,110.0,-0.08497,0.4886,0.56407,0.66667,1
39.0,0.44033,0.38067,0.76233,104.66667,0.02884,0.50289,0.56469,39.66667,0.49567,0.38133,0.651,104.66667,-0.07608,0.56178,0.61493,0.66667,1
35.33333,0.42233,0.328,0.714,93.0,-0.2495,0.47392,0.52868,43.66667,0.45367,0.36267,0.782,107.0,-0.15497,0.50698,0.54115,1.0,0
37.33333,0.42967,0.42467,0.764,104.0,0.06865,0.50158,0.56772,36.33333,0.46467,0.35667,0.685,94.0,-0.24719,0.50936,0.56726,1.0,1
42.66667,0.46933,0.369,0.78833,115.33333,0.0744,0.5348,0.59953,40.66667,0.42233,0.30133,0.835,102.66667,-0.15558,0.47033,0.51872,1.0,0
39.66667,0.45633,0.42367,0.753,109.0,0.07502,0.53281,0.59575,36.66667,0.44333,0.30633,0.80033,100.0,-0.16764,0.49701,0.57138,1.0,0
36.33333,0.44833,0.37867,0.80967,101.0,-0.00264,0.49789,0.58288,35.0,0.46533,0.339,0.79,99.66667,-0.04288,0.52899,0.61643,1.0,0
38.0,0.43433,0.29233,0.70333,99.33333,0.0977,0.47988,0.53698,35.66667,0.45767,0.328,0.777,99.0,-0.18154,0.51562,0.59503,1.0,0
44.0,0.51167,0.407,0.762,114.33333,0.08149,0.58158,0.63447,38.33333,0.44833,0.32233,0.74367,105.33333,-0.10203,0.49794,0.57631,1.0,0
39.66667,0.441,0.319,0.75467,105.66667,-0.09167,0.49819,0.56028,41.0,0.504,0.40667,0.74733,112.33333,0.04502,0.58185,0.64898,0.33333,0
38.33333,0.44167,0.342,0.82567,101.66667,0.02345,0.50075,0.56038,40.33333,0.43933,0.364,0.76567,101.66667,-0.2495,0.50158,0.53905,1.0,1
38.0,0.42967,0.41,0.81333,108.33333,0.06847,0.49876,0.57753,40.33333,0.508,0.42033,0.647,105.33333,-0.10787,0.57259,0.62421,0.66667,0
37.66667,0.42767,0.35633,0.77467,105.66667,0.18372,0.49277,0.56799,33.33333,0.43833,0.31133,0.775,94.0,-0.30677,0.48893,0.57645,1.0,0
42.0,0.49467,0.36267,0.85367,110.0,0.04946,0.55756,0.61783,37.0,0.42767,0.30967,0.77933,99.33333,-0.15792,0.47525,0.54374,1.0,0
38.66667,0.44467,0.29533,0.764,108.33333,-0.08385,0.50798,0.58454,39.66667,0.48433,0.35033,0.82,108.66667,-0.08082,0.54963,0.62531,0.66667,0
38.33333,0.43367,0.32667,0.891,101.66667,0.10689,0.48797,0.55127,34.33333,0.417,0.35233,0.79033,94.66667,-0.21378,0.48441,0.54923,0.66667,0
38.66667,0.46567,0.37233,0.77533,110.0,0.23888,0.53191,0.61793,33.33333,0.42,0.287,0.764,93.66667,-0.33818,0.45938,0.54879,1.0,0
42.33333,0.49667,0.36333,0.86833,108.33333,0.11603,0.56127,0.61199,36.0,0.437,0.286,0.73733,96.33333,-0.19742,0.48177,0.55027,1.0,0
37.66667,0.44733,0.34467,0.77867,110.33333,0.05589,0.5309,0.61452,37.66667,0.476,0.35967,0.856,106.0,-0.05589,0.54397,0.63006,0.66667,1
38.0,0.43733,0.341,0.86967,103.66667,0.25888,0.50256,0.56988,33.0,0.414,0.24733,0.69,86.66667,-0.25888,0.46282,0.51705,1.0,1
36.66667,0.42767,0.28067,0.73767,105.66667,0.06664,0.49876,0.57906,34.0,0.43933,0.341,0.701,95.66667,-0.23084,0.49724,0.57486,1.0,1
